시간,수요량,year,day_of_year
24,571.09,19,139
1,528.676,19,140
2,503.048,19,140
3,486.249,19,140
4,476.519,19,140
5,477.231,19,140
6,487.329,19,140
7,509.544,19,140
8,543.806,19,140
9,584.143,19,140
10,618.646,19,140
11,620.535,19,140
12,608.478,19,140
13,596.363,19,140
14,600.633,19,140
15,571.224,19,140
16,561.679,19,140
17,578.389,19,140
18,594.083,19,140
19,605.071,19,140
20,644.896,19,140
21,666.677,19,140
22,655.328,19,140
23,632.903,19,140
24,609.152,19,140
1,566.576,19,141
2,538.429,19,141
3,519.082,19,141
4,510.693,19,141
5,513.921,19,141
6,526.379,19,141
7,539.618,19,141
8,544.052,19,141
9,565.951,19,141
10,573.934,19,141
11,571.316,19,141
12,561.423,19,141
13,546.417,19,141
14,558.066,19,141
15,562.974,19,141
16,568.176,19,141
17,582.549,19,141
18,601.283,19,141
19,610.728,19,141
20,637.052,19,141
21,657.716,19,141
22,647.92,19,141
23,629.389,19,141
24,607.575,19,141
1,565.166,19,142
2,537.244,19,142
3,523.453,19,142
4,516.929,19,142
5,519.216,19,142
6,528.591,19,142
7,535.362,19,142
8,546.74,19,142
9,572.369,19,142
10,583.049,19,142
11,583.355,19,142
12,575.123,19,142
13,563.809,19,142
14,579.298,19,142
15,585.642,19,142
16,595.607,19,142
17,610.118,19,142
18,621.753,19,142
19,624.058,19,142
20,648.442,19,142
21,659.027,19,142
22,640.42,19,142
23,615.603,19,142
24,595.785,19,142
1,556.875,19,143
2,530.237,19,143
3,513.974,19,143
4,506.793,19,143
5,506.889,19,143
6,520.561,19,143
7,531.699,19,143
8,547.485,19,143
9,576.474,19,143
10,592.318,19,143
11,599.849,19,143
12,592.715,19,143
13,583.528,19,143
14,601.35,19,143
15,614.684,19,143
16,622.622,19,143
17,634.558,19,143
18,648.849,19,143
19,650.459,19,143
20,662.633,19,143
21,666.96,19,143
22,649.649,19,143
23,624.339,19,143
24,602.101,19,143
1,561.88,19,144
2,533.786,19,144
3,515.422,19,144
4,505.356,19,144
5,508.205,19,144
6,520.726,19,144
7,537.749,19,144
8,560.713,19,144
9,592.818,19,144
10,617.026,19,144
11,627.851,19,144
12,624.724,19,144
13,613.854,19,144
14,631.004,19,144
15,637.824,19,144
16,647.811,19,144
17,656.662,19,144
18,665.784,19,144
19,655.265,19,144
20,667.425,19,144
21,670.139,19,144
22,652.61,19,144
23,628.273,19,144
24,600.267,19,144
1,568.469,19,145
2,538.518,19,145
3,518.85,19,145
4,506.528,19,145
5,507.399,19,145
6,514.969,19,145
7,524.151,19,145
8,533.57,19,145
9,555.088,19,145
10,565.161,19,145
11,580.195,19,145
12,576.354,19,145
13,570.691,19,145
14,571.644,19,145
15,575.434,19,145
16,581.731,19,145
17,595.23,19,145
18,618.598,19,145
19,627.92,19,145
20,643.669,19,145
21,650.226,19,145
22,632.471,19,145
23,607.044,19,145
24,588.529,19,145
1,548.677,19,146
2,519.955,19,146
3,499.955,19,146
4,492.6,19,146
5,495.361,19,146
6,499.689,19,146
7,505.161,19,146
8,514.965,19,146
9,536.013,19,146
10,550.97,19,146
11,564.89,19,146
12,563.12,19,146
13,563.975,19,146
14,567.12,19,146
15,567.652,19,146
16,573.376,19,146
17,582.292,19,146
18,602.747,19,146
19,617.044,19,146
20,628.807,19,146
21,619.182,19,146
22,602.592,19,146
23,571.513,19,146
24,546.629,19,146
1,527.535,19,147
2,500.769,19,147
3,486.897,19,147
4,480.646,19,147
5,480.702,19,147
6,489.541,19,147
7,522.494,19,147
8,572.608,19,147
9,622.773,19,147
10,662.345,19,147
11,670.465,19,147
12,667.518,19,147
13,657.403,19,147
14,659.936,19,147
15,661.755,19,147
16,650.924,19,147
17,655.363,19,147
18,657.924,19,147
19,643.837,19,147
20,646.829,19,147
21,642.238,19,147
22,618.099,19,147
23,592.165,19,147
24,569.021,19,147
1,527.877,19,148
2,504.207,19,148
3,489.54,19,148
4,484.459,19,148
5,490.189,19,148
6,503.538,19,148
7,523.07,19,148
8,537.516,19,148
9,558.173,19,148
10,570.357,19,148
11,571.283,19,148
12,567.557,19,148
13,556.662,19,148
14,561.357,19,148
15,567.792,19,148
16,574.023,19,148
17,590.4,19,148
18,606.292,19,148
19,611.215,19,148
20,629.073,19,148
21,640.55,19,148
22,624.502,19,148
23,593.765,19,148
24,573.703,19,148
1,539.893,19,149
2,513.691,19,149
3,495.147,19,149
4,486.164,19,149
5,489.23,19,149
6,501.234,19,149
7,520.341,19,149
8,545.263,19,149
9,574.348,19,149
10,581.839,19,149
11,587.12,19,149
12,581.43,19,149
13,570.098,19,149
14,589.93,19,149
15,598.782,19,149
16,607.242,19,149
17,623.636,19,149
18,636.104,19,149
19,635.764,19,149
20,649.817,19,149
21,659.912,19,149
22,641.01,19,149
23,613.967,19,149
24,591.154,19,149
1,551.757,19,150
2,525.9,19,150
3,508.749,19,150
4,497.838,19,150
5,499.421,19,150
6,503.913,19,150
7,520.025,19,150
8,547.883,19,150
9,588.147,19,150
10,608.693,19,150
11,608.56,19,150
12,599.911,19,150
13,597.677,19,150
14,622.883,19,150
15,638.286,19,150
16,639.416,19,150
17,644.54,19,150
18,650.144,19,150
19,644.224,19,150
20,650.162,19,150
21,647.081,19,150
22,623.236,19,150
23,598.138,19,150
24,575.769,19,150
1,533.541,19,151
2,508.26,19,151
3,490.836,19,151
4,482.678,19,151
5,484.269,19,151
6,494.819,19,151
7,525.697,19,151
8,564.905,19,151
9,599.115,19,151
10,629.795,19,151
11,639.718,19,151
12,612.647,19,151
13,593.862,19,151
14,597.235,19,151
15,605.06,19,151
16,600.489,19,151
17,601.56,19,151
18,608.02,19,151
19,604.392,19,151
20,624.093,19,151
21,638.126,19,151
22,621.546,19,151
23,599.201,19,151
24,582.168,19,151
1,544.961,19,152
2,516.982,19,152
3,495.827,19,152
4,486.208,19,152
5,488.656,19,152
6,499.422,19,152
7,509.185,19,152
8,517.369,19,152
9,535.608,19,152
10,553.587,19,152
11,550.145,19,152
12,540.606,19,152
13,531.613,19,152
14,547.772,19,152
15,559.87,19,152
16,556.869,19,152
17,567.652,19,152
18,582.896,19,152
19,594.383,19,152
20,616.068,19,152
21,630.251,19,152
22,616.481,19,152
23,592.43,19,152
24,571.274,19,152
1,531.385,19,153
2,505.068,19,153
3,488.592,19,153
4,479.168,19,153
5,479.042,19,153
6,483.45,19,153
7,496.317,19,153
8,505.731,19,153
9,514.109,19,153
10,521.612,19,153
11,534.612,19,153
12,527.923,19,153
13,532.399,19,153
14,546.724,19,153
15,550.079,19,153
16,548.847,19,153
17,548.13,19,153
18,571.307,19,153
19,591.681,19,153
20,610.954,19,153
21,630.837,19,153
22,617.814,19,153
23,593.511,19,153
24,573.882,19,153
1,534.3,19,154
2,506.05,19,154
3,487.506,19,154
4,479.552,19,154
5,483.949,19,154
6,493.549,19,154
7,511.033,19,154
8,539.539,19,154
9,575.359,19,154
10,595.505,19,154
11,599.109,19,154
12,594.068,19,154
13,586.126,19,154
14,606.379,19,154
15,607.695,19,154
16,613.466,19,154
17,627.182,19,154
18,640.332,19,154
19,639.719,19,154
20,648.563,19,154
21,654.339,19,154
22,634.642,19,154
23,604.248,19,154
24,576.781,19,154
1,537.669,19,155
2,506.667,19,155
3,485.718,19,155
4,474.401,19,155
5,474.782,19,155
6,486.958,19,155
7,518.779,19,155
8,560.728,19,155
9,601.485,19,155
10,625.51,19,155
11,649.517,19,155
12,644.635,19,155
13,633.033,19,155
14,662.645,19,155
15,664.095,19,155
16,656.312,19,155
17,659.784,19,155
18,664.392,19,155
19,663.87,19,155
20,673.854,19,155
21,674.949,19,155
22,649.048,19,155
23,618.068,19,155
24,594.129,19,155
1,550.297,19,156
2,520.003,19,156
3,497.436,19,156
4,485.725,19,156
5,486.867,19,156
6,500.233,19,156
7,525.825,19,156
8,562.099,19,156
9,603.539,19,156
10,624.603,19,156
11,634.634,19,156
12,630.165,19,156
13,624.46,19,156
14,641.612,19,156
15,641.723,19,156
16,646.876,19,156
17,654.752,19,156
18,666.127,19,156
19,667.033,19,156
20,672.526,19,156
21,672.677,19,156
22,650.051,19,156
23,620.763,19,156
24,592.203,19,156
1,551.187,19,157
2,521.77,19,157
3,500.22,19,157
4,489.103,19,157
5,485.179,19,157
6,486.957,19,157
7,508.18,19,157
8,535.226,19,157
9,556.268,19,157
10,570.366,19,157
11,586.785,19,157
12,584.802,19,157
13,584.16,19,157
14,619.516,19,157
15,646.287,19,157
16,645.147,19,157
17,647.853,19,157
18,659.068,19,157
19,664.171,19,157
20,675.74,19,157
21,678.58,19,157
22,652.948,19,157
23,619.749,19,157
24,589.044,19,157
1,543.988,19,158
2,511.135,19,158
3,492.358,19,158
4,479.027,19,158
5,477.841,19,158
6,485.54,19,158
7,514.495,19,158
8,554.399,19,158
9,606.44,19,158
10,628.661,19,158
11,636.945,19,158
12,627.085,19,158
13,617.198,19,158
14,624.748,19,158
15,625.922,19,158
16,624.331,19,158
17,623.827,19,158
18,624.301,19,158
19,622.881,19,158
20,632.901,19,158
21,642.138,19,158
22,624.487,19,158
23,600.623,19,158
24,581.272,19,158
1,538.095,19,159
2,508.171,19,159
3,487.479,19,159
4,473.296,19,159
5,474.133,19,159
6,485.21,19,159
7,511.178,19,159
8,537.385,19,159
9,564.121,19,159
10,583.126,19,159
11,595.193,19,159
12,596.264,19,159
13,591.984,19,159
14,600.911,19,159
15,597.928,19,159
16,598.7,19,159
17,596.969,19,159
18,604.264,19,159
19,613.313,19,159
20,627.234,19,159
21,632.689,19,159
22,614.089,19,159
23,591.887,19,159
24,574.827,19,159
1,537.737,19,160
2,511.36,19,160
3,492.317,19,160
4,482.561,19,160
5,481.341,19,160
6,484.305,19,160
7,496.307,19,160
8,504.808,19,160
9,517.846,19,160
10,526.395,19,160
11,533.091,19,160
12,525.55,19,160
13,521.227,19,160
14,533.693,19,160
15,528.416,19,160
16,535.065,19,160
17,548.032,19,160
18,572.41,19,160
19,589.001,19,160
20,607.614,19,160
21,625.387,19,160
22,611.031,19,160
23,584.005,19,160
24,560.324,19,160
1,521.887,19,161
2,497.086,19,161
3,481.418,19,161
4,471.115,19,161
5,472.226,19,161
6,481.604,19,161
7,509.068,19,161
8,539.41,19,161
9,577.04,19,161
10,595.105,19,161
11,600.714,19,161
12,595.342,19,161
13,590.872,19,161
14,613.711,19,161
15,621.173,19,161
16,622.967,19,161
17,623.659,19,161
18,625.058,19,161
19,621.68,19,161
20,634.392,19,161
21,639.064,19,161
22,620.585,19,161
23,592.412,19,161
24,571.586,19,161
1,532.076,19,162
2,503.173,19,162
3,481.203,19,162
4,472.952,19,162
5,475.41,19,162
6,485.914,19,162
7,513.252,19,162
8,548.429,19,162
9,590.484,19,162
10,610.352,19,162
11,613.632,19,162
12,601.338,19,162
13,592.996,19,162
14,601.595,19,162
15,598.402,19,162
16,598.542,19,162
17,607.718,19,162
18,624.745,19,162
19,627.372,19,162
20,641.661,19,162
21,651.67,19,162
22,627.337,19,162
23,598.734,19,162
24,577.724,19,162
1,536.499,19,163
2,507.409,19,163
3,490.916,19,163
4,482.812,19,163
5,486.47,19,163
6,496.217,19,163
7,517.925,19,163
8,544.119,19,163
9,575.401,19,163
10,591.083,19,163
11,595.799,19,163
12,588.867,19,163
13,584.949,19,163
14,604.109,19,163
15,608.698,19,163
16,617.856,19,163
17,623.236,19,163
18,634.62,19,163
19,632.33,19,163
20,644.14,19,163
21,652.511,19,163
22,634.534,19,163
23,605.552,19,163
24,581.688,19,163
1,541.487,19,164
2,514.922,19,164
3,495.504,19,164
4,484.915,19,164
5,485.473,19,164
6,494.638,19,164
7,519.274,19,164
8,546.96,19,164
9,583.032,19,164
10,603.948,19,164
11,610.529,19,164
12,611.673,19,164
13,588.976,19,164
14,600.237,19,164
15,610.206,19,164
16,614.589,19,164
17,607.083,19,164
18,639.861,19,164
19,641.403,19,164
20,655.673,19,164
21,661.966,19,164
22,637.674,19,164
23,606.744,19,164
24,579.631,19,164
1,539.528,19,165
2,509.849,19,165
3,491.285,19,165
4,481.238,19,165
5,483.403,19,165
6,494.092,19,165
7,529.056,19,165
8,575.532,19,165
9,624.616,19,165
10,647.973,19,165
11,649.825,19,165
12,632.989,19,165
13,635.969,19,165
14,643.557,19,165
15,636.979,19,165
16,645.486,19,165
17,649.457,19,165
18,649.0,19,165
19,643.579,19,165
20,648.648,19,165
21,647.942,19,165
22,627.648,19,165
23,602.179,19,165
24,583.022,19,165
1,540.72,19,166
2,510.755,19,166
3,490.922,19,166
4,479.945,19,166
5,481.225,19,166
6,487.894,19,166
7,507.933,19,166
8,526.887,19,166
9,549.261,19,166
10,555.382,19,166
11,556.355,19,166
12,554.219,19,166
13,547.355,19,166
14,560.019,19,166
15,565.348,19,166
16,572.916,19,166
17,581.077,19,166
18,600.262,19,166
19,605.879,19,166
20,616.762,19,166
21,634.255,19,166
22,621.216,19,166
23,599.822,19,166
24,582.169,19,166
1,548.946,19,167
2,522.214,19,167
3,504.659,19,167
4,486.337,19,167
5,474.773,19,167
6,479.984,19,167
7,493.588,19,167
8,499.565,19,167
9,512.718,19,167
10,517.432,19,167
11,522.489,19,167
12,533.614,19,167
13,533.437,19,167
14,535.994,19,167
15,540.26,19,167
16,539.005,19,167
17,551.379,19,167
18,571.771,19,167
19,591.414,19,167
20,610.341,19,167
21,627.241,19,167
22,613.104,19,167
23,586.35,19,167
24,563.727,19,167
1,521.068,19,168
2,493.107,19,168
3,477.957,19,168
4,467.791,19,168
5,467.678,19,168
6,478.63,19,168
7,506.372,19,168
8,542.966,19,168
9,577.904,19,168
10,597.001,19,168
11,603.929,19,168
12,600.627,19,168
13,584.052,19,168
14,600.739,19,168
15,608.402,19,168
16,614.982,19,168
17,632.862,19,168
18,638.551,19,168
19,637.734,19,168
20,648.393,19,168
21,653.638,19,168
22,631.901,19,168
23,601.871,19,168
24,575.89,19,168
1,534.023,19,169
2,507.004,19,169
3,487.594,19,169
4,478.14,19,169
5,478.123,19,169
6,484.698,19,169
7,520.205,19,169
8,564.946,19,169
9,617.696,19,169
10,640.657,19,169
11,658.188,19,169
12,647.397,19,169
13,618.809,19,169
14,638.914,19,169
15,642.044,19,169
16,637.762,19,169
17,643.54,19,169
18,643.225,19,169
19,640.768,19,169
20,649.618,19,169
21,652.816,19,169
22,631.569,19,169
23,599.433,19,169
24,582.427,19,169
1,539.383,19,170
2,509.546,19,170
3,489.13,19,170
4,477.619,19,170
5,476.87,19,170
6,488.014,19,170
7,514.407,19,170
8,554.108,19,170
9,602.973,19,170
10,625.462,19,170
11,631.693,19,170
12,616.792,19,170
13,604.181,19,170
14,620.165,19,170
15,622.455,19,170
16,625.485,19,170
17,636.381,19,170
18,643.616,19,170
19,644.52,19,170
20,658.845,19,170
21,666.811,19,170
22,643.693,19,170
23,610.465,19,170
24,585.242,19,170
1,545.051,19,171
2,515.607,19,171
3,494.314,19,171
4,484.11,19,171
5,483.229,19,171
6,491.235,19,171
7,518.842,19,171
8,554.663,19,171
9,598.249,19,171
10,627.483,19,171
11,639.968,19,171
12,638.785,19,171
13,632.131,19,171
14,654.19,19,171
15,663.715,19,171
16,666.077,19,171
17,664.76,19,171
18,664.213,19,171
19,654.269,19,171
20,666.271,19,171
21,673.228,19,171
22,648.202,19,171
23,615.768,19,171
24,593.417,19,171
1,552.789,19,172
2,519.226,19,172
3,498.978,19,172
4,488.015,19,172
5,486.933,19,172
6,495.079,19,172
7,520.118,19,172
8,558.026,19,172
9,602.067,19,172
10,626.8,19,172
11,643.963,19,172
12,643.658,19,172
13,629.57,19,172
14,657.97,19,172
15,654.4,19,172
16,658.955,19,172
17,669.665,19,172
18,671.479,19,172
19,662.179,19,172
20,668.119,19,172
21,673.856,19,172
22,649.638,19,172
23,617.938,19,172
24,593.366,19,172
1,554.807,19,173
2,522.187,19,173
3,501.604,19,173
4,492.027,19,173
5,487.561,19,173
6,493.401,19,173
7,517.634,19,173
8,536.441,19,173
9,562.563,19,173
10,583.919,19,173
11,601.445,19,173
12,610.251,19,173
13,609.92,19,173
14,610.963,19,173
15,613.596,19,173
16,615.665,19,173
17,622.249,19,173
18,627.938,19,173
19,633.379,19,173
20,642.757,19,173
21,654.185,19,173
22,634.96,19,173
23,606.545,19,173
24,587.251,19,173
1,546.977,19,174
2,516.522,19,174
3,495.207,19,174
4,482.61,19,174
5,480.041,19,174
6,485.075,19,174
7,501.825,19,174
8,514.987,19,174
9,536.041,19,174
10,556.9,19,174
11,570.729,19,174
12,567.751,19,174
13,563.398,19,174
14,569.406,19,174
15,558.574,19,174
16,556.355,19,174
17,569.294,19,174
18,597.85,19,174
19,614.129,19,174
20,628.206,19,174
21,641.179,19,174
22,625.096,19,174
23,597.6,19,174
24,573.557,19,174
1,535.232,19,175
2,504.755,19,175
3,485.366,19,175
4,474.84,19,175
5,476.01,19,175
6,487.56,19,175
7,512.197,19,175
8,545.988,19,175
9,589.872,19,175
10,615.511,19,175
11,618.451,19,175
12,609.335,19,175
13,598.238,19,175
14,617.361,19,175
15,625.308,19,175
16,634.208,19,175
17,643.135,19,175
18,654.819,19,175
19,654.044,19,175
20,659.074,19,175
21,665.185,19,175
22,641.348,19,175
23,608.998,19,175
24,582.66,19,175
1,540.3,19,176
2,506.916,19,176
3,486.125,19,176
4,474.7,19,176
5,475.461,19,176
6,485.351,19,176
7,514.702,19,176
8,550.327,19,176
9,591.616,19,176
10,623.546,19,176
11,641.271,19,176
12,620.913,19,176
13,608.162,19,176
14,632.685,19,176
15,635.944,19,176
16,638.568,19,176
17,657.143,19,176
18,664.659,19,176
19,656.718,19,176
20,666.386,19,176
21,670.123,19,176
22,646.347,19,176
23,610.269,19,176
24,585.254,19,176
1,541.621,19,177
2,522.579,19,177
3,496.865,19,177
4,483.572,19,177
5,483.1,19,177
6,490.721,19,177
7,525.732,19,177
8,578.679,19,177
9,634.672,19,177
10,674.112,19,177
11,688.078,19,177
12,685.415,19,177
13,682.436,19,177
14,690.12,19,177
15,684.029,19,177
16,689.17,19,177
17,693.243,19,177
18,699.762,19,177
19,699.044,19,177
20,706.174,19,177
21,702.825,19,177
22,679.206,19,177
23,639.073,19,177
24,612.087,19,177
1,571.334,19,178
2,534.217,19,178
3,514.008,19,178
4,501.129,19,178
5,498.462,19,178
6,509.102,19,178
7,542.37,19,178
8,587.694,19,178
9,642.429,19,178
10,674.918,19,178
11,687.23,19,178
12,685.293,19,178
13,673.898,19,178
14,690.108,19,178
15,698.669,19,178
16,695.706,19,178
17,699.35,19,178
18,702.598,19,178
19,692.245,19,178
20,695.634,19,178
21,696.148,19,178
22,669.732,19,178
23,632.603,19,178
24,604.016,19,178
1,559.204,19,179
2,526.251,19,179
3,503.697,19,179
4,491.199,19,179
5,491.664,19,179
6,502.662,19,179
7,534.232,19,179
8,576.06,19,179
9,625.745,19,179
10,658.616,19,179
11,671.168,19,179
12,670.905,19,179
13,668.136,19,179
14,686.047,19,179
15,680.224,19,179
16,678.449,19,179
17,679.394,19,179
18,693.544,19,179
19,690.594,19,179
20,695.854,19,179
21,699.977,19,179
22,673.627,19,179
23,639.399,19,179
24,613.199,19,179
1,570.099,19,180
2,534.667,19,180
3,511.909,19,180
4,499.482,19,180
5,497.549,19,180
6,500.785,19,180
7,524.831,19,180
8,556.633,19,180
9,607.052,19,180
10,649.502,19,180
11,684.134,19,180
12,697.455,19,180
13,697.36,19,180
14,701.679,19,180
15,698.986,19,180
16,695.151,19,180
17,693.211,19,180
18,715.671,19,180
19,716.002,19,180
20,726.283,19,180
21,718.123,19,180
22,684.722,19,180
23,640.572,19,180
24,612.529,19,180
1,567.348,19,181
2,532.089,19,181
3,508.809,19,181
4,496.21,19,181
5,492.692,19,181
6,498.398,19,181
7,519.579,19,181
8,538.603,19,181
9,568.434,19,181
10,597.753,19,181
11,606.622,19,181
12,609.333,19,181
13,618.48,19,181
14,618.696,19,181
15,616.588,19,181
16,613.592,19,181
17,626.134,19,181
18,642.608,19,181
19,654.325,19,181
20,667.529,19,181
21,675.49,19,181
22,652.65,19,181
23,619.753,19,181
24,592.824,19,181
1,549.105,19,182
2,518.203,19,182
3,497.77,19,182
4,484.992,19,182
5,484.152,19,182
6,495.412,19,182
7,529.237,19,182
8,574.7,19,182
9,633.561,19,182
10,673.891,19,182
11,692.662,19,182
12,702.228,19,182
13,700.49,19,182
14,708.306,19,182
15,715.181,19,182
16,704.411,19,182
17,707.753,19,182
18,704.129,19,182
19,695.186,19,182
20,700.918,19,182
21,702.317,19,182
22,672.947,19,182
23,637.459,19,182
24,607.171,19,182
1,560.399,19,183
2,526.275,19,183
3,503.664,19,183
4,491.787,19,183
5,491.746,19,183
6,499.304,19,183
7,527.751,19,183
8,572.454,19,183
9,629.73,19,183
10,666.126,19,183
11,683.644,19,183
12,688.415,19,183
13,684.636,19,183
14,698.622,19,183
15,693.628,19,183
16,681.198,19,183
17,673.9,19,183
18,674.071,19,183
19,676.036,19,183
20,687.52,19,183
21,692.839,19,183
22,668.369,19,183
23,634.822,19,183
24,604.519,19,183
